artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_mins,decade,popularity_category
Craig David,Rise & Fall (feat. Sting),287226,False,2002,59,0.405,0.589,6,-7.51,0,0.0586,0.252,0.0,0.661,0.808,83.373,R&B,4.7871,2000,Medium
Three Days Grace,I Hate Everything About You,231480,False,2003,72,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,rock,3.858,2000,Medium
Three Days Grace,I Hate Everything About You,231480,False,2003,72,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,metal,3.858,2000,Medium
Lil Jon & The East Side Boyz,Get Low,324600,False,2002,47,0.78,0.604,1,-8.019,1,0.0396,0.022,0.0,0.194,0.12,101.043,hip hop,5.41,2000,Low
Lil Jon & The East Side Boyz,Get Low,324600,False,2002,47,0.78,0.604,1,-8.019,1,0.0396,0.022,0.0,0.194,0.12,101.043,pop,5.41,2000,Low
B2K,"Bump, Bump, Bump (feat. P. Diddy)",282773,False,2003,62,0.835,0.68,1,-6.02,0,0.21,0.1,0.0,0.049,0.889,95.508,hip hop,4.712883333333333,2000,Medium
B2K,"Bump, Bump, Bump (feat. P. Diddy)",282773,False,2003,62,0.835,0.68,1,-6.02,0,0.21,0.1,0.0,0.049,0.889,95.508,pop,4.712883333333333,2000,Medium
B2K,"Bump, Bump, Bump (feat. P. Diddy)",282773,False,2003,62,0.835,0.68,1,-6.02,0,0.21,0.1,0.0,0.049,0.889,95.508,R&B,4.712883333333333,2000,Medium
Baby Bash,Suga Suga,239026,False,2003,73,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,hip hop,3.9837666666666665,2000,Medium
Baby Bash,Suga Suga,239026,False,2003,73,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,pop,3.9837666666666665,2000,Medium
Baby Bash,Suga Suga,239026,False,2003,73,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,R&B,3.9837666666666665,2000,Medium
Baby Bash,Suga Suga,239026,False,2003,73,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,latin,3.9837666666666665,2000,Medium
Aaliyah,Miss You - Main,245240,False,2002,36,0.602,0.34,10,-9.867,1,0.0375,0.618,0.0,0.234,0.511,109.598,hip hop,4.0873333333333335,2000,Low
Aaliyah,Miss You - Main,245240,False,2002,36,0.602,0.34,10,-9.867,1,0.0375,0.618,0.0,0.234,0.511,109.598,pop,4.0873333333333335,2000,Low
Aaliyah,Miss You - Main,245240,False,2002,36,0.602,0.34,10,-9.867,1,0.0375,0.618,0.0,0.234,0.511,109.598,R&B,4.0873333333333335,2000,Low
Britney Spears,Me Against the Music (feat. Madonna) - LP Version / Video Mix,223773,False,2003,59,0.804,0.836,6,-6.635,0,0.089,0.32,0.0,0.213,0.85,120.046,pop,3.72955,2000,Medium
Blue,Sorry Seems To Be The Hardest Word,210066,False,2004,57,0.564,0.6,7,-6.814,0,0.0305,0.183,2.19e-06,0.38,0.442,78.955,pop,3.5011,2000,Medium
Delta Goodrem,Lost Without You,248546,False,2003,54,0.581,0.747,7,-6.682,1,0.0283,0.0365,1.69e-06,0.193,0.514,146.301,pop,4.142433333333333,2000,Medium
Justin Timberlake,Rock Your Body,267266,False,2002,76,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,pop,4.454433333333333,2000,Medium
The White Stripes,Seven Nation Army,231920,False,2003,3,0.741,0.469,4,-7.627,0,0.0805,0.00601,0.447,0.306,0.313,123.904,rock,3.8653333333333335,2000,Low
The White Stripes,Seven Nation Army,231920,False,2003,3,0.741,0.469,4,-7.627,0,0.0805,0.00601,0.447,0.306,0.313,123.904,blues,3.8653333333333335,2000,Low
Youngbloodz,Damn! (feat. Lil' Jon) - Club Mix,298600,True,2003,54,0.772,0.724,6,-5.799,0,0.307,0.0149,0.0,0.355,0.518,84.038,hip hop,4.976666666666667,2000,Medium
Youngbloodz,Damn! (feat. Lil' Jon) - Club Mix,298600,True,2003,54,0.772,0.724,6,-5.799,0,0.307,0.0149,0.0,0.355,0.518,84.038,pop,4.976666666666667,2000,Medium
Beyoncé,Baby Boy (feat. Sean Paul),244826,False,2003,63,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,pop,4.080433333333334,2000,Medium
Beyoncé,Baby Boy (feat. Sean Paul),244826,False,2003,63,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,R&B,4.080433333333334,2000,Medium
Lil' Kim,Magic Stick,359973,True,2019,47,0.849,0.498,2,-7.872,1,0.272,0.116,4.49e-05,0.268,0.502,92.98,hip hop,5.99955,2010,Low
Lil' Kim,Magic Stick,359973,True,2019,47,0.849,0.498,2,-7.872,1,0.272,0.116,4.49e-05,0.268,0.502,92.98,pop,5.99955,2010,Low
Lil' Kim,Magic Stick,359973,True,2019,47,0.849,0.498,2,-7.872,1,0.272,0.116,4.49e-05,0.268,0.502,92.98,R&B,5.99955,2010,Low
Christina Aguilera,Can't Hold Us Down (feat. Lil' Kim),255266,False,2002,61,0.859,0.658,8,-4.481,1,0.192,0.0326,0.00181,0.0651,0.538,98.989,pop,4.254433333333333,2000,Medium
Nickelback,Someday,207466,False,2003,68,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,rock,3.4577666666666667,2000,Medium
Nickelback,Someday,207466,False,2003,68,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,metal,3.4577666666666667,2000,Medium
Blue,U Make Me Wanna - Radio Edit,222400,False,2003,48,0.6,0.736,7,-6.228,1,0.0329,0.325,0.0,0.137,0.848,158.108,pop,3.7066666666666666,2000,Low
Ashanti,Rain On Me,297960,False,2003,50,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,hip hop,4.966,2000,Medium
Ashanti,Rain On Me,297960,False,2003,50,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,pop,4.966,2000,Medium
Ashanti,Rain On Me,297960,False,2003,50,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,R&B,4.966,2000,Medium
Trapt,Headstrong,285569,True,2002,72,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,rock,4.759483333333334,2000,Medium
Trapt,Headstrong,285569,True,2002,72,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,metal,4.759483333333334,2000,Medium
Simply Red,Sunrise,199040,False,2008,58,0.791,0.733,5,-5.123,0,0.029,0.00189,0.201,0.0859,0.917,105.987,rock,3.3173333333333335,2000,Medium
Simply Red,Sunrise,199040,False,2008,58,0.791,0.733,5,-5.123,0,0.029,0.00189,0.201,0.0859,0.917,105.987,R&B,3.3173333333333335,2000,Medium
Simply Red,Sunrise,199040,False,2008,58,0.791,0.733,5,-5.123,0,0.029,0.00189,0.201,0.0859,0.917,105.987,Folk/Acoustic,3.3173333333333335,2000,Medium
Simply Red,Sunrise,199040,False,2008,58,0.791,0.733,5,-5.123,0,0.029,0.00189,0.201,0.0859,0.917,105.987,pop,3.3173333333333335,2000,Medium
Lumidee,"Never Leave You (Uh Oooh, Uh Oooh)",184906,False,2003,61,0.811,0.657,6,-6.197,1,0.362,0.0391,0.712,0.0798,0.777,199.958,pop,3.0817666666666668,2000,Medium
Lumidee,"Never Leave You (Uh Oooh, Uh Oooh)",184906,False,2003,61,0.811,0.657,6,-6.197,1,0.362,0.0391,0.712,0.0798,0.777,199.958,R&B,3.0817666666666668,2000,Medium
Girls Aloud,Sound Of The Underground,221426,False,2003,58,0.568,0.867,11,-5.861,1,0.0365,0.00344,4.67e-05,0.328,0.88,163.944,pop,3.6904333333333335,2000,Medium
Girls Aloud,Sound Of The Underground,221426,False,2003,58,0.568,0.867,11,-5.861,1,0.0365,0.00344,4.67e-05,0.328,0.88,163.944,Dance/Electronic,3.6904333333333335,2000,Medium
Nelly,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,293666,False,2016,52,0.527,0.808,1,-4.749,1,0.295,0.176,0.0,0.169,0.907,87.025,hip hop,4.894433333333334,2010,Medium
Nelly,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,293666,False,2016,52,0.527,0.808,1,-4.749,1,0.295,0.176,0.0,0.169,0.907,87.025,pop,4.894433333333334,2010,Medium
Nelly,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,293666,False,2016,52,0.527,0.808,1,-4.749,1,0.295,0.176,0.0,0.169,0.907,87.025,R&B,4.894433333333334,2010,Medium
Room 5,Make Luv,212413,False,2003,57,0.883,0.887,1,-4.92,1,0.116,0.0111,0.63,0.0367,0.648,124.814,Dance/Electronic,3.540216666666667,2000,Medium
Fatman Scoop,Be Faithful,164506,True,2009,49,0.649,0.713,7,-6.488,1,0.295,0.000787,0.0,0.318,0.629,101.129,hip hop,2.7417666666666665,2000,Low
Limp Bizkit,Behind Blue Eyes,269973,False,2003,70,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,metal,4.49955,2000,Medium
Sugababes,Too Lost In You,237693,False,2003,58,0.586,0.705,1,-4.904,0,0.0287,0.0485,0.0,0.15,0.459,98.014,pop,3.96155,2000,Medium
Sugababes,Too Lost In You,237693,False,2003,58,0.586,0.705,1,-4.904,0,0.0287,0.0485,0.0,0.15,0.459,98.014,R&B,3.96155,2000,Medium
50 Cent,"Wanksta - From ""8 Mile"" Soundtrack",219400,True,2003,57,0.802,0.863,1,-3.552,1,0.2,0.0199,0.0,0.141,0.873,81.008,hip hop,3.6566666666666667,2000,Medium
50 Cent,"Wanksta - From ""8 Mile"" Soundtrack",219400,True,2003,57,0.802,0.863,1,-3.552,1,0.2,0.0199,0.0,0.141,0.873,81.008,pop,3.6566666666666667,2000,Medium
Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,236506,True,2003,67,0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,hip hop,3.9417666666666666,2000,Medium
Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,236506,True,2003,67,0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,pop,3.9417666666666666,2000,Medium
Chingy,Right Thurr,250746,True,2003,69,0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0614,0.891,92.074,hip hop,4.1791,2000,Medium
Chingy,Right Thurr,250746,True,2003,69,0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0614,0.891,92.074,pop,4.1791,2000,Medium
Chingy,Right Thurr,250746,True,2003,69,0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0614,0.891,92.074,R&B,4.1791,2000,Medium
Eminem,Sing For The Moment,339546,True,2002,71,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,hip hop,5.6591,2000,Medium
Lil' Kim,The Jump Off (feat. Mr. Cheeks) - Remix,234800,True,2003,48,0.853,0.752,1,-8.831,1,0.339,0.178,4.65e-06,0.0553,0.935,104.946,hip hop,3.9133333333333336,2000,Low
Lil' Kim,The Jump Off (feat. Mr. Cheeks) - Remix,234800,True,2003,48,0.853,0.752,1,-8.831,1,0.339,0.178,4.65e-06,0.0553,0.935,104.946,pop,3.9133333333333336,2000,Low
Lil' Kim,The Jump Off (feat. Mr. Cheeks) - Remix,234800,True,2003,48,0.853,0.752,1,-8.831,1,0.339,0.178,4.65e-06,0.0553,0.935,104.946,R&B,3.9133333333333336,2000,Low
Mýa,My Love Is Like...Wo - Main Mix,209533,False,2003,48,0.831,0.695,4,-6.491,1,0.109,0.194,1.24e-05,0.309,0.722,132.817,pop,3.4922166666666667,2000,Low
Mýa,My Love Is Like...Wo - Main Mix,209533,False,2003,48,0.831,0.695,4,-6.491,1,0.109,0.194,1.24e-05,0.309,0.722,132.817,R&B,3.4922166666666667,2000,Low
50 Cent,21 Questions,224440,True,2003,72,0.646,0.813,6,-3.846,0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,hip hop,3.740666666666667,2000,Medium
50 Cent,21 Questions,224440,True,2003,72,0.646,0.813,6,-3.846,0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,pop,3.740666666666667,2000,Medium
Nelly,Air Force Ones,304000,True,2002,61,0.784,0.459,4,-9.74,0,0.317,0.0847,0.0,0.079,0.618,164.062,hip hop,5.066666666666666,2000,Medium
Nelly,Air Force Ones,304000,True,2002,61,0.784,0.459,4,-9.74,0,0.317,0.0847,0.0,0.079,0.618,164.062,pop,5.066666666666666,2000,Medium
Nelly,Air Force Ones,304000,True,2002,61,0.784,0.459,4,-9.74,0,0.317,0.0847,0.0,0.079,0.618,164.062,R&B,5.066666666666666,2000,Medium
Missy Elliott,Gossip Folks (feat. Ludacris),234893,True,2002,57,0.707,0.538,0,-5.264,1,0.505,0.362,0.0,0.317,0.439,121.732,hip hop,3.9148833333333335,2000,Medium
Missy Elliott,Gossip Folks (feat. Ludacris),234893,True,2002,57,0.707,0.538,0,-5.264,1,0.505,0.362,0.0,0.317,0.439,121.732,pop,3.9148833333333335,2000,Medium
Missy Elliott,Gossip Folks (feat. Ludacris),234893,True,2002,57,0.707,0.538,0,-5.264,1,0.505,0.362,0.0,0.317,0.439,121.732,R&B,3.9148833333333335,2000,Medium
Girls Aloud,Jump,220360,False,2003,60,0.658,0.826,8,-6.031,1,0.0346,0.00189,0.00275,0.0492,0.795,134.465,pop,3.6726666666666667,2000,Medium
Girls Aloud,Jump,220360,False,2003,60,0.658,0.826,8,-6.031,1,0.0346,0.00189,0.00275,0.0492,0.795,134.465,Dance/Electronic,3.6726666666666667,2000,Medium
Ultrabeat,Pretty Green Eyes - Radio Edit,201920,False,2003,59,0.553,0.775,1,-10.284,0,0.043,0.212,0.0,0.0728,0.51,139.993,pop,3.3653333333333335,2000,Medium
Ultrabeat,Pretty Green Eyes - Radio Edit,201920,False,2003,59,0.553,0.775,1,-10.284,0,0.043,0.212,0.0,0.0728,0.51,139.993,Dance/Electronic,3.3653333333333335,2000,Medium
Christina Aguilera,Fighter,245960,False,2002,67,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899,pop,4.099333333333333,2000,Medium
Frankie J,Don't Wanna Try,245293,False,2003,49,0.655,0.433,5,-7.577,0,0.0348,0.444,0.0,0.221,0.199,130.127,hip hop,4.088216666666667,2000,Low
Frankie J,Don't Wanna Try,245293,False,2003,49,0.655,0.433,5,-7.577,0,0.0348,0.444,0.0,0.221,0.199,130.127,pop,4.088216666666667,2000,Low
Frankie J,Don't Wanna Try,245293,False,2003,49,0.655,0.433,5,-7.577,0,0.0348,0.444,0.0,0.221,0.199,130.127,R&B,4.088216666666667,2000,Low
Snoop Dogg,Beautiful,299146,True,2005,67,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,hip hop,4.985766666666667,2000,Medium
Snoop Dogg,Beautiful,299146,True,2005,67,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,pop,4.985766666666667,2000,Medium
Floetry,Say Yes,268373,False,2002,57,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,hip hop,4.472883333333334,2000,Medium
Floetry,Say Yes,268373,False,2002,57,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,pop,4.472883333333334,2000,Medium
Floetry,Say Yes,268373,False,2002,57,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,R&B,4.472883333333334,2000,Medium
Ginuwine,In Those Jeans,243306,True,2003,59,0.691,0.541,1,-5.873,1,0.0776,0.508,0.0,0.0753,0.319,127.683,hip hop,4.0551,2000,Medium
Ginuwine,In Those Jeans,243306,True,2003,59,0.691,0.541,1,-5.873,1,0.0776,0.508,0.0,0.0753,0.319,127.683,pop,4.0551,2000,Medium
Ginuwine,In Those Jeans,243306,True,2003,59,0.691,0.541,1,-5.873,1,0.0776,0.508,0.0,0.0753,0.319,127.683,R&B,4.0551,2000,Medium
Electric Six,Danger! High Voltage - Soulchild Radio Mix,214600,False,2003,0,0.66,0.698,11,-4.722,0,0.0302,1.92e-05,0.166,0.0517,0.511,123.005,rock,3.5766666666666667,2000,Low
Rachel Stevens,Sweet Dreams My LA Ex - Radio Edit,208386,False,2003,38,0.85,0.862,2,-3.587,1,0.138,0.0733,0.00144,0.0936,0.908,130.036,pop,3.4731,2000,Low
Rachel Stevens,Sweet Dreams My LA Ex - Radio Edit,208386,False,2003,38,0.85,0.862,2,-3.587,1,0.138,0.0733,0.00144,0.0936,0.908,130.036,Dance/Electronic,3.4731,2000,Low
Ludacris,Stand Up,213760,True,2003,57,0.751,0.84,6,-4.855,1,0.349,0.367,0.0,0.0916,0.801,99.057,hip hop,3.562666666666667,2000,Medium
Ludacris,Stand Up,213760,True,2003,57,0.751,0.84,6,-4.855,1,0.349,0.367,0.0,0.0916,0.801,99.057,pop,3.562666666666667,2000,Medium
Nas,I Can,253720,False,2002,58,0.837,0.885,6,-3.914,0,0.182,0.103,0.0,0.0666,0.694,95.313,hip hop,4.228666666666666,2000,Medium
3 Doors Down,When I'm Gone,260333,False,2002,67,0.53,0.768,7,-5.611,1,0.0284,0.00385,0.0,0.103,0.374,148.095,pop,4.338883333333333,2000,Medium
3 Doors Down,When I'm Gone,260333,False,2002,67,0.53,0.768,7,-5.611,1,0.0284,0.00385,0.0,0.103,0.374,148.095,rock,4.338883333333333,2000,Medium
3 Doors Down,When I'm Gone,260333,False,2002,67,0.53,0.768,7,-5.611,1,0.0284,0.00385,0.0,0.103,0.374,148.095,metal,4.338883333333333,2000,Medium
Tyrese,How You Gonna Act Like That,294693,False,2002,60,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,hip hop,4.91155,2000,Medium
Tyrese,How You Gonna Act Like That,294693,False,2002,60,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,pop,4.91155,2000,Medium
Tyrese,How You Gonna Act Like That,294693,False,2002,60,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,R&B,4.91155,2000,Medium
Justin Timberlake,Cry Me a River,288333,False,2002,73,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,pop,4.80555,2000,Medium
Westlife,Mandy,199320,False,2003,57,0.447,0.636,5,-5.08,1,0.0278,0.254,9.25e-05,0.11,0.376,105.678,pop,3.322,2000,Medium
No Doubt,It's My Life,226053,False,2003,60,0.612,0.735,8,-5.074,0,0.0282,0.00202,0.00118,0.328,0.783,126.326,rock,3.76755,2000,Medium
No Doubt,It's My Life,226053,False,2003,60,0.612,0.735,8,-5.074,0,0.0282,0.00202,0.00118,0.328,0.783,126.326,pop,3.76755,2000,Medium
Amanda Perez,Angel,218760,False,2003,48,0.638,0.54,0,-6.849,1,0.0473,0.506,0.0,0.157,0.352,143.772,pop,3.646,2000,Low
Amanda Perez,Angel,218760,False,2003,48,0.638,0.54,0,-6.849,1,0.0473,0.506,0.0,0.157,0.352,143.772,R&B,3.646,2000,Low
JAY-Z,Excuse Me Miss,281240,True,2002,56,0.714,0.862,6,-5.531,1,0.286,0.0305,0.0,0.0884,0.887,92.849,hip hop,4.687333333333333,2000,Medium
Coldplay,Clocks,307879,False,2002,79,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,rock,5.131316666666667,2000,Medium
Coldplay,Clocks,307879,False,2002,79,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,pop,5.131316666666667,2000,Medium
Kelly Rowland,Stole,249293,False,2002,54,0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,hip hop,4.154883333333333,2000,Medium
Kelly Rowland,Stole,249293,False,2002,54,0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,pop,4.154883333333333,2000,Medium
Kelly Rowland,Stole,249293,False,2002,54,0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,R&B,4.154883333333333,2000,Medium
Missy Elliott,Work It,263226,True,2002,70,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,hip hop,4.3871,2000,Medium
Missy Elliott,Work It,263226,True,2002,70,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,pop,4.3871,2000,Medium
Missy Elliott,Work It,263226,True,2002,70,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,R&B,4.3871,2000,Medium
Ashanti,Rock Wit U (Awww Baby),209120,False,2003,65,0.71,0.797,4,-3.006,0,0.0582,0.408,0.0,0.16,0.849,94.998,hip hop,3.485333333333333,2000,Medium
Ashanti,Rock Wit U (Awww Baby),209120,False,2003,65,0.71,0.797,4,-3.006,0,0.0582,0.408,0.0,0.16,0.849,94.998,pop,3.485333333333333,2000,Medium
Ashanti,Rock Wit U (Awww Baby),209120,False,2003,65,0.71,0.797,4,-3.006,0,0.0582,0.408,0.0,0.16,0.849,94.998,R&B,3.485333333333333,2000,Medium
Junior Senior,Move Your Feet,181826,False,2002,67,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877,pop,3.0304333333333333,2000,Medium
Audioslave,Like a Stone,293960,False,2002,75,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,rock,4.899333333333334,2000,Medium
Audioslave,Like a Stone,293960,False,2002,75,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,metal,4.899333333333334,2000,Medium
Sean Paul,Like Glue,232506,False,2002,61,0.757,0.78,1,-5.038,1,0.319,0.0811,0.0,0.113,0.59,97.917,hip hop,3.8751,2000,Medium
Sean Paul,Like Glue,232506,False,2002,61,0.757,0.78,1,-5.038,1,0.319,0.0811,0.0,0.113,0.59,97.917,pop,3.8751,2000,Medium
Jaheim,Put That Woman First,245773,True,2002,55,0.649,0.536,5,-8.804,0,0.132,0.492,0.0,0.184,0.513,78.935,pop,4.096216666666667,2000,Medium
Jaheim,Put That Woman First,245773,True,2002,55,0.649,0.536,5,-8.804,0,0.132,0.492,0.0,0.184,0.513,78.935,R&B,4.096216666666667,2000,Medium
Jennifer Lopez,All I Have (feat. LL Cool J),254466,False,2002,60,0.701,0.669,1,-5.265,1,0.107,0.271,0.0,0.158,0.446,83.066,hip hop,4.2411,2000,Medium
Jennifer Lopez,All I Have (feat. LL Cool J),254466,False,2002,60,0.701,0.669,1,-5.265,1,0.107,0.271,0.0,0.158,0.446,83.066,pop,4.2411,2000,Medium
Jennifer Lopez,All I Have (feat. LL Cool J),254466,False,2002,60,0.701,0.669,1,-5.265,1,0.107,0.271,0.0,0.158,0.446,83.066,R&B,4.2411,2000,Medium
